IMMR_code,Disease,live_17-49,live_50-69,live_70+,live_NA,live_Total,year
128,"Acute myocardial infarction (I21,I22)",4209,10921,5078,38,20246,2010
129,"Other ischaemic heart disease  (I20,I23-I25)",15099,37752,20339,197,73387,2010
130,Pulmonary embolism (I26),108,117,56,2,283,2010
131,Cor pulmonale (I27.9),117,446,426,13,1002,2010
132,Heart failure (I50),1759,6012,5026,23,12820,2010
134,Cerebroavascular disease (I60-I69),4152,14422,12881,136,31591,2010
135,Atherosclerosis (I70),56,87,76,0,219,2010
136,Arterial embolism and thrombosis (I74),69,50,24,0,143,2010
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",714,913,420,3,2050,2010
125,Essential hypertension (I10),17118,43106,27788,344,88356,2011
126,Hypertensive heart disease (I11),1246,3742,2079,79,7146,2011
127,Other hypertensive diseases (I12-I15),637,1173,762,23,2615,2011
128,"Acute myocardial infarction (I21,I22)",4308,12023,5650,47,22053,2011
129,"Other ischaemic heart disease  (I20,I23-I25)",14190,37849,20436,275,72990,2011
130,Pulmonary embolism (I26),153,317,139,9,622,2011
131,Cor pulmonale (I27.9),114,412,376,4,918,2011
132,Heart failure (I50),1783,6464,5700,47,14070,2011
134,Cerebroavascular disease (I60-I69),4257,15552,14017,195,34149,2011
135,Atherosclerosis (I70),30,90,56,0,185,2011
136,Arterial embolism and thrombosis (I74),43,44,25,0,117,2011
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",630,1161,426,3,2253,2011
125,Essential hypertension (I10),17785,42812,28236,292,89125,2012
126,Hypertensive heart disease (I11),1085,2687,1544,51,5379,2012
127,Other hypertensive diseases (I12-I15),950,1796,1011,60,3841,2012
128,"Acute myocardial infarction (I21,I22)",4495,13243,6316,48,24102,2012
129,"Other ischaemic heart disease  (I20,I23-I25)",14514,36632,19425,136,70890,2012
130,Pulmonary embolism (I26),146,195,108,0,457,2012
131,Cor pulmonale (I27.9),109,408,358,6,886,2012
132,Heart failure (I50),1551,6410,5487,24,13575,2012
134,Cerebroavascular disease (I60-I69),4289,15929,14265,123,34791,2012
135,Atherosclerosis (I70),61,104,68,0,233,2012
136,Arterial embolism and thrombosis (I74),62,505,21,1,595,2012
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",522,855,379,1,1781,2012
125,Essential hypertension (I10),18035,42976,28445,482,89938,2013
126,Hypertensive heart disease (I11),1405,2791,2047,50,6307,2013
127,Other hypertensive diseases (I12-I15),710,1516,1069,87,3401,2013
128,"Acute myocardial infarction (I21,I22)",4989,14256,7108,32,26418,2013
129,"Other ischaemic heart disease  (I20,I23-I25)",13722,37043,20201,170,71263,2013
130,Pulmonary embolism (I26),131,202,123,0,459,2013
131,Cor pulmonale (I27.9),97,405,424,5,941,2013
132,Heart failure (I50),1480,6203,5527,44,13338,2013
134,Cerebroavascular disease (I60-I69),4302,16748,15334,166,36698,2013
135,Atherosclerosis (I70),66,102,78,0,247,2013
136,Arterial embolism and thrombosis (I74),81,94,13,0,191,2013
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",491,924,384,0,1827,2013
